name
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='圣安德鲁斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='科罗拉多大学博尔德分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='杨百翰大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='卡尔加里大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伊利诺伊大学芝加哥分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='同济大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='西门菲莎大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='北卡罗来纳州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伦敦 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='赫瑞瓦特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='罗切斯特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='康考迪亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='纽卡斯尔大学（澳洲） '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佛罗里达国际大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='布鲁内尔大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州大学尔湾分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='北京师范大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='西安交通大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='莱斯特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='匹兹堡大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='惠灵顿维多利亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='滑铁卢大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='雪城大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='萨里大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='布朗大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='中国科学技术大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='凯斯西储大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='德克萨斯大学达拉斯分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='弗吉尼亚理工学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='坎特伯雷大学（新西兰） '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='圣路易斯华盛顿大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='约翰霍普金斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='法兰克福大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='圣母大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='大阪大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='天普大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='麦克马斯特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='纽卡斯尔大学（英国） '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='迈阿密大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='梅西大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佐治亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='柏林洪堡大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='亚利桑那大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='莱斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州大学戴维斯分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='南卡罗来纳大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佛罗里达州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='奥塔戈大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='利物浦大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='艾茉莉大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='乔治华盛顿大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='布里斯托大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='科隆大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='三一学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='卧龙岗大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='雷丁大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='南澳大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州大学圣地亚哥分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='中山大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='亚琛工业大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='南京大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='埃克塞特大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='路易斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='威斯康辛大学麦迪逊分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佐治亚州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='东北大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='罗格斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='格拉斯哥大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='柏林自由大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='阿德雷德大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='加州理工学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='奥克兰理工大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='浙江大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='巴布森学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='乔治敦大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='约克大学（加拿大） '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='谢菲尔德大学 '>"
